season,player,team,targets,catch_targets,receptions,drops,season_yards,yac,tds,comp_perc,on_tgt_rate,yards_per_target,yards_per_rec,yards_per_game,broken_tackles,yards_after_contact,first_downs,first_down_perc,drop_rate,rec_rating
2018,Tamorrion Terry,Florida State,71,51,35,5,744,196,8,49.3,72.30%,10.48,21.3,62,4,79,26,74.3,9.8,112.6
2018,Ricky Smalling,Illinois,72,48,33,8,411,206,5,45.83,73.80%,5.71,12.5,37.4,7,119,17,51.5,16.7,75.6
2018,Kwadarrius Smith,Akron,70,43,33,6,538,125,3,47.14,78.00%,7.69,16.3,48.9,2,64,23,69.7,14,63.9
2018,Isaiah Wright,Temple,68,44,33,4,368,126,3,48.53,84.20%,5.41,11.2,28.3,1,73,21,63.6,9.1,67.5
2017,Trey Quinn,SMU,160,120,114,2,1236,581,13,71.25,95.00%,7.72,10.8,95.1,19,273,64,56.1,1.7,110.3
2017,Steve Ishmael,Syracuse,173,129,105,7,1351,438,7,60.69,81.40%,7.81,12.9,112.6,17,239,60,57.1,5.4,93.9
2017,Michael Gallup,Colorado State,166,120,100,12,1413,673,7,60.24,83.30%,8.51,14.1,108.7,24,327,65,65,10,99.3
2017,Gary Jennings,West Virginia,137,114,97,9,1096,391,1,70.8,84.10%,8,11.3,84.3,10,155,50,51.5,7.9,90.8
2017,Anthony Miller,Memphis,151,115,96,11,1462,732,18,63.58,84.10%,9.68,15.2,112.5,21,267,62,64.6,9.6,129.5
2017,Keke Coutee,Texas Tech,121,105,93,7,1424,785,10,76.86,89.40%,11.77,15.3,109.5,24,245,62,66.7,6.7,139.3
2017,Ervin Philips,Syracuse,147,111,90,9,914,413,4,61.22,81.80%,6.22,10.2,76.2,13,136,44,48.9,8.1,76.7
2017,Deontay Burnett,USC,134,96,86,6,1114,511,9,64.18,89.40%,8.31,13,79.6,13,193,52,60.5,6.3,100.2
2017,Olamide Zaccheaus,Virginia,135,103,85,10,895,577,5,62.96,83.30%,6.63,10.5,68.8,31,302,47,55.3,9.7,91.4
2017,Ryan Davis,Auburn,99,89,84,3,815,672,5,84.85,94.40%,8.23,9.7,58.2,22,219,38,45.2,3.4,113.6
2017,Cedrick Wilson,Boise State,137,99,83,7,1507,586,7,60.58,85.40%,11,18.2,107.6,16,258,59,71.1,7.1,112.4
2017,N'keal Harry,Arizona State,124,96,82,5,1158,452,8,66.13,88.20%,9.34,14.1,89.1,19,251,46,56.1,5.2,104.2
2017,Ty Lee,Middle Tennessee,123,94,81,5,974,609,5,65.85,87.10%,7.92,12,74.9,16,166,43,53.1,5.3,93.3
2017,D.J. Moore,Maryland,135,97,80,6,1033,484,8,59.26,82.30%,7.65,12.9,86.1,26,296,44,55,6.2,96.9
2017,Linell Bonner,Houston,108,92,80,6,894,469,5,74.07,89.90%,8.28,11.2,81.3,18,164,47,58.8,6.5,98.3
2017,Justin Hall,Ball State,119,97,78,9,796,501,3,65.55,81.30%,6.69,10.2,66.3,35,229,43,55.1,9.3,82.5
2017,KeeSean Johnson,Fresno State,134,87,77,3,1018,469,8,57.46,88.50%,7.6,13.2,72.7,10,159,45,58.4,3.4,92.2
2017,Anthony Johnson,Buffalo,129,96,77,8,1363,532,14,59.69,81.90%,10.57,17.7,113.6,26,286,56,72.7,8.3,122.3
2017,Jaleel Scott,New Mexico State,123,88,76,8,1091,224,9,61.79,86.20%,8.87,14.4,83.9,2,80,49,64.5,9.1,104.8
2017,Korey Robertson,Southern Mississippi,120,92,76,6,1098,393,12,63.33,83.50%,9.15,14.4,84.5,26,270,50,65.8,6.5,119.4
2017,Steven Dunbar,Houston,120,89,76,2,1071,565,3,63.33,88.40%,8.93,14.1,89.3,16,226,43,56.6,2.2,83
2017,Penny Hart,Georgia State,120,90,75,8,1131,540,8,62.5,85.20%,9.43,15.1,94.3,19,267,51,68,8.9,105.2
2017,A.J. Brown,Ole Miss,100,85,75,8,1252,651,11,75,88.20%,12.52,16.7,104.3,22,415,44,58.7,9.4,140.8
2017,James Washington,Oklahoma State,120,92,74,5,1549,420,13,61.67,83.10%,12.91,20.9,119.2,9,145,56,75.7,5.4,134.7
2017,Teddy Veal,Louisiana Tech,116,88,74,12,950,456,7,63.79,84.10%,8.19,12.8,73.1,20,241,48,64.9,13.6,109.5
2017,Diontae Johnson,Toledo,106,80,74,3,1278,567,13,69.81,94.90%,12.06,17.3,91.3,23,157,46,62.2,3.8,142.2
2017,Nacarius Fant,Western Kentucky,104,82,74,4,704,370,4,71.15,90.10%,6.77,9.5,54.2,22,145,39,52.7,4.9,102.4
2017,Jaylen Samuels,NC State,96,86,74,6,592,515,4,77.08,86.00%,6.17,8,45.5,11,193,31,41.9,7,105.9
2017,Simmie Cobbs Jr.,Indiana,125,93,72,5,841,216,8,57.6,79.10%,6.73,11.7,70.1,17,125,43,59.7,5.4,89.5
2017,Allen Lazard,Iowa State,131,94,71,10,941,280,10,54.2,78.40%,7.18,13.3,72.4,6,91,54,76.1,10.6,99.4
2017,Dylan Cantrell,Texas Tech,115,83,71,2,816,354,7,61.74,86.60%,7.1,11.5,62.8,15,181,51,71.8,2.4,92.5
2017,Christian Kirk,Texas A&M,115,88,71,2,919,371,10,61.74,80.70%,7.99,12.9,70.7,9,105,43,60.6,2.3,108.6
2017,Cam Phillips,Virginia Tech,112,84,71,1,964,345,7,63.39,88.80%,8.61,13.6,80.3,11,162,46,64.8,1.2,104.2
2017,James Williams,Washington State,81,77,71,5,482,678,3,87.65,93.40%,5.95,6.8,37.1,43,192,22,31,6.5,98.7
2017,Darren Carrington II,Utah,101,78,70,1,980,370,6,69.31,89.70%,9.7,14,81.7,9,130,51,72.9,1.3,107.7
2017,Kelvin Harmon,NC State,114,83,69,7,1017,292,4,60.53,85.20%,8.92,14.7,78.2,11,155,47,68.1,8.4,97.7
2017,Jordan Lasley,UCLA,111,91,69,15,1264,523,9,62.16,76.40%,11.39,18.3,140.4,18,272,45,65.2,16.5,117.1
2017,Kyle Williams,Arizona State,93,74,69,2,757,498,7,74.19,93.20%,8.14,11,58.2,11,174,37,53.6,2.7,114
2017,Courtland Sutton,SMU,132,82,68,6,1085,389,12,51.52,84.00%,8.22,16,83.5,17,210,47,69.1,7.3,100.1
2017,Luke Timian,Indiana,107,84,68,8,589,304,2,63.55,84.00%,5.5,8.7,49.1,10,120,29,42.6,9.5,68.6
2017,Wyatt Demps,Nevada,112,84,67,5,906,315,11,59.82,81.70%,8.09,13.5,75.5,14,113,33,49.3,6,103.5
2017,Tavares Martin Jr.,Washington State,104,78,67,4,731,353,7,64.42,88.20%,7.03,10.9,66.5,13,128,39,58.2,5.1,87.5
2017,Vic Wharton III,California,111,79,66,7,864,337,5,59.46,84.60%,7.78,13.1,72,3,74,38,57.6,8.9,91.6
2017,T.J. Rahming,Duke,119,79,65,5,795,310,2,54.62,84.40%,6.68,12.2,61.2,7,62,34,52.3,6.3,74
2017,Andy Isabella,UMASS,108,82,65,8,1020,485,10,60.19,81.30%,9.44,15.7,85,11,141,41,63.1,9.8,122.5
2017,J'Mon Moore,Missouri,101,81,65,6,1082,431,10,64.36,81.30%,10.71,16.6,83.2,19,162,43,66.2,7.4,116.9
2017,Alfonso Onunwor,Idaho,113,80,64,6,860,294,8,56.64,81.00%,7.61,13.4,78.2,10,183,37,57.8,7.5,89.8
2017,Bryan Edwards,South Carolina,106,80,64,4,793,321,5,60.38,83.10%,7.48,12.4,61,21,182,33,51.6,5,79.6
2017,Adam Breneman,UMASS,97,74,64,1,764,294,4,65.98,86.50%,7.88,11.9,69.5,4,90,37,57.8,1.4,90.7
2017,Dante Pettis,Washington,100,74,63,6,761,271,7,63,87.50%,7.61,12.1,58.5,6,76,37,58.7,8.1,101.3
2017,Calvin Ridley,Alabama,99,77,63,8,967,410,5,63.64,81.80%,9.77,15.3,69.1,6,92,41,65.1,10.4,104.2
2017,Jakobi Meyers,NC State,96,75,63,5,727,304,5,65.63,84.00%,7.57,11.5,60.6,13,161,41,65.1,6.7,101.3
2017,Scott Miller,Bowling Green,91,76,63,10,722,309,4,69.23,84.00%,7.93,11.5,60.2,4,152,35,55.6,13.2,98.3
2017,Tyre Brady,Marshall,102,71,62,5,942,399,8,60.78,88.60%,9.24,15.2,85.6,11,180,35,56.5,7,105.1
2017,Bryce Bobo,Colorado,98,74,62,6,693,214,5,63.27,86.10%,7.07,11.2,57.8,12,113,34,54.8,8.1,92.8
2017,Mark Andrews,Oklahoma,91,71,62,2,958,287,8,68.13,89.90%,10.53,15.5,68.4,10,123,47,75.8,2.8,118.3
2017,Michael Lawrence,North Texas,88,68,62,5,819,242,4,70.45,92.50%,9.31,13.2,58.5,6,86,41,66.1,7.4,95.8
2017,Austin Conway,Wyoming,87,70,62,1,553,234,3,71.26,88.60%,6.36,8.9,42.5,16,96,25,40.3,1.4,94.7
2017,Denzel Mims,Baylor,118,83,61,8,1087,439,8,51.69,75.00%,9.21,17.8,90.6,14,198,45,73.8,9.6,95.6
2017,Stanley Morgan Jr.,Nebraska,112,82,61,6,986,306,10,54.46,76.30%,8.8,16.2,89.6,15,146,43,70.5,7.3,99
2017,Ka'Raun White,West Virginia,110,77,61,8,1004,282,12,55.45,79.20%,9.13,16.5,77.2,5,153,40,65.6,10.4,100
2017,Kahlil Lewis,Cincinnati,105,73,61,3,676,310,7,58.1,87.10%,6.44,11.1,56.3,4,87,34,55.7,4.1,87.6
2017,Trevon Brown,East Carolina,105,76,60,4,1069,424,7,57.14,82.20%,10.18,17.8,89.1,12,219,45,75,5.3,110.4
2017,David Sills V,West Virginia,104,81,60,7,980,341,18,57.69,75.00%,9.42,16.3,75.4,8,113,42,70,8.6,121
2017,Jaylen Smith,Louisville,102,73,60,7,980,379,7,58.82,84.50%,9.61,16.3,98,5,108,45,75,9.6,97.7
2017,Darren Andrews,UCLA,94,70,60,5,773,252,10,63.83,85.50%,8.22,12.9,85.9,4,75,40,66.7,7.1,111.7
2017,Isaiah Johnson-Mack,Washington State,90,75,60,7,555,294,5,66.67,81.10%,6.17,9.3,46.3,9,93,36,60,9.3,97.2
2017,Hunter Renfrow,Clemson,82,66,60,1,602,260,3,73.17,92.20%,7.34,10,43,16,160,39,65,1.5,95.7
2017,Jamal Morrow,Washington State,75,68,60,5,506,550,5,80,90.80%,6.75,8.4,38.9,24,207,26,43.3,7.4,111.4
2017,Mark Chapman,Central Michigan,102,74,59,9,875,524,5,57.84,79.70%,8.58,14.8,67.3,6,115,38,64.4,12.2,90.1
2017,Steven Sims Jr.,Kansas,97,71,59,6,844,475,6,60.82,86.80%,8.7,14.3,76.7,8,88,33,55.9,8.5,92.5
2017,Davon Grayson,East Carolina,94,72,59,3,886,307,6,62.77,83.10%,9.43,15,80.5,15,191,40,67.8,4.2,101.6
2017,Jacob Sannon,Idaho,94,72,59,8,608,213,1,62.77,84.30%,6.47,10.3,50.7,7,72,33,55.9,11.1,80.5
2017,Marcell Ateman,Oklahoma State,89,72,59,4,1156,342,8,66.29,83.10%,12.99,19.6,88.9,5,183,48,81.4,5.6,134.7
2017,Tre'quan Smith,UCF,85,70,59,4,1171,358,13,69.41,86.60%,13.78,19.8,90.1,17,148,46,78,5.7,141.8
2017,Cameron Batson,Texas Tech,72,64,59,3,487,321,5,81.94,92.20%,6.76,8.3,37.5,8,89,22,37.3,4.7,112.2
2017,Deon Cain,Clemson,95,75,58,8,734,236,6,61.05,79.50%,7.73,12.7,52.4,12,123,35,60.3,10.7,97.4
2017,Thomas Owens,FIU,85,69,58,4,847,256,6,68.24,84.10%,9.96,14.6,105.9,10,193,43,74.1,5.8,114.2
2017,Kyle Sweet,Washington State,84,71,58,9,533,190,2,69.05,82.90%,6.35,9.2,41,2,66,29,50,12.7,69.2
2017,McLane Mannix,Nevada,100,73,57,8,778,390,6,57,82.60%,7.78,13.6,64.8,4,80,28,49.1,11,81.2
2017,Kanawai Noa,California,89,66,57,3,795,325,4,64.04,87.50%,8.93,13.9,72.3,5,120,38,66.7,4.5,98.3
2017,Da'Mari Scott,Fresno State,86,68,57,4,585,381,1,66.28,85.10%,6.8,10.3,41.8,12,151,25,43.9,5.9,79.8
2017,Marquise Brown,Oklahoma,83,68,57,7,1089,608,7,68.67,86.40%,13.12,19.1,83.8,18,148,37,64.9,10.3,134.5
2017,Mike Gesicki,Penn State,79,62,57,1,563,274,9,72.15,96.60%,7.13,9.9,43.3,7,80,33,57.9,1.6,114.1
2017,Tyler Vaughns,USC,75,62,57,1,809,242,5,76,91.90%,10.79,14.2,62.2,9,158,38,66.7,1.6,121.5
2017,Dylan Collie,Hawaii,87,69,56,3,636,226,4,64.37,83.60%,7.31,11.4,53,5,99,31,55.4,4.3,91.9
2017,Theo Howard,UCLA,86,67,56,5,594,335,4,65.12,86.20%,6.91,10.6,45.7,15,138,25,44.6,7.5,100.6
2017,Willie Wright,Florida Atlantic,84,65,56,4,657,564,6,66.67,87.50%,7.82,11.7,50.5,7,120,24,42.9,6.2,104.1
2017,K.J. Hill,Ohio State,71,62,56,3,549,391,3,78.87,90.30%,7.73,9.8,39.2,12,170,29,51.8,4.8,113
2017,Felton Davis III,Michigan State,100,70,55,3,774,192,9,55,83.30%,7.74,14.1,59.5,4,65,42,76.4,4.3,101.8
2017,JD Spielman,Nebraska,100,65,55,4,830,362,2,55,85.90%,8.3,15.1,75.5,13,130,40,72.7,6.2,72.5
2017,Marcus Green,Louisiana-Monroe,85,69,55,14,847,513,5,64.71,82.10%,9.96,15.4,70.6,9,225,33,60,20.3,112.2
2017,Braxton Berrios,Miami FL,85,64,55,1,679,257,9,64.71,87.30%,7.99,12.3,52.2,7,73,35,63.6,1.6,119.7
2017,Larry Rose III,New Mexico State,80,65,55,6,522,463,2,68.75,84.60%,6.53,9.5,43.5,13,150,23,41.8,9.2,84.5
2017,Sergio Bailey II,Eastern Michigan,106,65,54,4,878,291,9,50.94,82.80%,8.28,16.3,73.2,8,97,39,72.2,6.2,91.6
2017,Justin Hobbs,Tulsa,106,74,54,9,821,296,3,50.94,75.70%,7.75,15.2,68.4,14,171,32,59.3,12.2,70.5
2017,Collin Johnson,Texas,100,66,54,5,765,241,2,54,83.10%,7.65,14.2,58.8,6,99,35,64.8,7.6,81.5
2017,Andre Wilson,UAB,84,66,54,9,677,284,6,64.29,80.00%,8.06,12.5,52.1,19,109,34,63,13.6,103.1
2017,Ryan Yurachek,Marshall,82,68,54,7,490,271,10,65.85,81.80%,5.98,9.1,37.7,4,93,29,53.7,10.3,116.4
2017,Juwan Johnson,Penn State,79,68,54,4,701,237,1,68.35,81.80%,8.87,13,53.9,8,132,39,72.2,5.9,95
2017,Saquon Barkley,Penn State,67,62,54,5,625,639,3,80.6,86.90%,9.33,11.6,48.1,19,132,22,40.7,8.1,120.5
2017,Marquez Valdes-Scantling,South Florida,99,68,53,8,876,329,6,53.54,77.90%,8.85,16.5,73,10,169,32,60.4,11.8,99.6
2017,Elijah King,Texas State,89,58,53,4,752,275,3,59.55,91.40%,8.45,14.2,62.7,3,86,34,64.2,6.9,79.4
2017,DaeSean Hamilton,Penn State,84,67,53,7,857,340,9,63.1,80.30%,10.2,16.2,65.9,14,108,41,77.4,10.4,123
2017,Tabari Hines,Wake Forest,80,62,53,4,683,308,7,66.25,88.30%,8.54,12.9,56.9,17,104,29,54.7,6.5,116.8
2017,Tra'Von Chapman,Akron,79,60,53,5,469,187,2,67.09,89.80%,5.94,8.8,33.5,8,82,27,50.9,8.3,85.9
2017,Greg Dortch,Wake Forest,74,61,53,3,722,484,9,71.62,88.10%,9.76,13.6,90.3,16,184,33,62.3,4.9,136.4
2017,Deon Yelder,Western Kentucky,71,60,53,4,694,231,7,74.65,88.10%,9.77,13.1,57.8,5,93,38,71.7,6.7,132
2017,Darrell Stewart Jr,Michigan State,82,61,52,5,515,300,2,63.41,85.20%,6.28,9.9,39.6,15,130,27,51.9,8.2,74
2017,C.J Duncan,Vanderbilt,77,65,52,8,517,190,5,67.53,82.50%,6.71,9.9,43.1,6,87,29,55.8,12.3,108
2017,Nick Easley,Iowa,83,62,51,9,530,245,4,61.45,83.60%,6.39,10.4,40.8,8,116,29,56.9,14.5,96
2017,Ike Lewis,Appalachian State,80,62,51,9,733,289,8,63.75,83.60%,9.16,14.4,56.4,11,144,31,60.8,14.5,121.5
2017,Isaiah Zuber,Kansas State,79,62,51,6,510,187,4,64.56,83.60%,6.46,10,39.2,8,75,29,56.9,9.7,89.1
2017,Doni Dowling,Virginia,104,73,50,13,647,244,5,48.08,69.00%,6.22,12.9,49.8,10,120,28,56,17.8,68.1
2017,Jhamon Ausbon,Texas A&M,91,64,50,7,571,148,3,54.95,77.40%,6.27,11.4,43.9,8,71,32,64,10.9,71.3
2017,Chris Murray,Arkansas State,88,70,50,5,697,381,9,56.82,75.80%,7.92,13.9,58.1,18,133,30,60,7.1,97.6
2017,Trent Sherfield,Vanderbilt,74,58,50,6,729,217,5,67.57,90.90%,9.85,14.6,60.8,5,95,39,78,10.3,105.1
2017,Jalen McCleskey,Oklahoma State,67,52,50,1,645,358,5,74.63,96.20%,9.63,12.9,49.6,6,78,27,54,1.9,110.6
2017,Ron'Quavion Tarver,Utah State,84,70,49,4,574,229,7,58.33,75.40%,6.83,11.7,44.2,12,100,29,59.2,5.7,106.9
2017,Matt Bushman,BYU,83,60,49,1,520,195,3,59.04,81.40%,6.27,10.6,40,7,80,27,55.1,1.7,64.3
2017,Jalen Guyton,North Texas,82,60,49,5,775,226,9,59.76,84.50%,9.45,15.8,59.6,5,54,29,59.2,8.3,122.8
2017,Jonathan Ward,Central Michigan,77,59,49,4,474,435,3,63.64,84.50%,6.16,9.7,36.5,18,157,17,34.7,6.8,82.9
2017,Justin McInnis,Arkansas State,74,59,49,2,800,427,4,66.22,84.50%,10.81,16.3,66.7,10,121,34,69.4,3.4,109.1
2017,JJ Arcega-Whiteside,Stanford,79,57,48,3,781,157,9,60.76,84.20%,9.89,16.3,65.1,6,96,35,72.9,5.3,121.3
2017,Deondre Douglas,Troy,76,59,48,6,628,310,4,63.16,81.00%,8.26,13.1,52.3,5,81,32,66.7,10.2,106.7
2017,Flynn Nagel,Northwestern,73,59,48,9,489,212,2,65.75,84.20%,6.7,10.2,37.6,9,104,29,60.4,15.3,82.5
2017,Garrett Johnson,Kentucky,73,55,48,2,539,353,2,65.75,87.30%,7.38,11.2,41.5,13,106,24,50,3.6,85.4
2017,Blake Mack,Arkansas State,68,54,48,1,618,261,7,70.59,90.60%,9.09,12.9,51.5,12,113,32,66.7,1.9,114.7
2017,James Gardner,Miami OH,97,60,47,4,927,153,11,48.45,79.30%,9.56,19.7,77.3,4,59,43,91.5,6.7,107.2
2017,Jamarius Way,South Alabama,92,64,47,6,762,241,3,51.09,74.60%,8.28,16.2,63.5,15,73,34,72.3,9.4,76.4
2017,Taivon Jacobs,Maryland,87,61,47,5,553,201,5,54.02,78.00%,6.36,11.8,46.1,3,39,26,55.3,8.2,78.4
2017,Rico Bussey Jr.,North Texas,87,66,47,6,677,157,7,54.02,73.40%,7.78,14.4,52.1,11,86,35,74.5,9.1,82.4
2017,Quay Johnson,East Carolina,78,57,47,6,464,268,3,60.26,82.50%,5.95,9.9,46.4,10,96,25,53.2,10.5,68.5
2017,Jackson Anthrop,Purdue,71,56,47,5,424,274,5,66.2,88.70%,5.97,9,32.6,7,70,21,44.7,8.9,88
2017,OJ Clark,New Mexico State,70,55,47,5,500,351,3,67.14,85.50%,7.14,10.6,45.5,16,130,21,44.7,9.1,84.2
2017,Glenn Smith,Georgia State,68,57,47,7,377,340,1,69.12,85.50%,5.54,8,31.4,8,94,20,42.6,12.3,75.4
2017,Isaiah Wright,Temple,83,59,46,7,668,394,4,55.42,79.30%,8.05,14.5,51.4,21,153,36,78.3,11.9,92.8
2017,Shay Fields,Colorado,80,57,46,5,623,211,4,57.5,83.60%,7.79,13.5,51.9,6,65,23,50,8.8,93.9
2017,Troy Fumagalli,Wisconsin,76,54,46,3,547,164,4,60.53,85.20%,7.2,11.9,45.6,2,49,29,63,5.6,72.6
2017,Antoine Porter,Eastern Michigan,76,64,46,9,548,259,4,60.53,73.00%,7.21,11.9,45.7,6,85,29,63,14.1,83.7
2017,CeeDee Lamb,Oklahoma,68,54,46,3,807,369,7,67.65,90.20%,11.87,17.5,57.6,9,172,37,80.4,5.6,136.1
2017,Dez Fitzpatrick,Louisville,78,61,45,8,699,168,9,57.69,76.30%,8.96,15.5,53.8,4,39,30,66.7,13.1,115.3
2017,Scotty Washington,Wake Forest,78,62,45,7,711,252,3,57.69,73.80%,9.12,15.8,54.7,8,112,35,77.8,11.3,95.6
2017,Bennett Skowronek,Northwestern,78,55,45,6,644,128,5,57.69,83.30%,8.26,14.3,49.5,4,64,31,68.9,10.9,100.6
2017,Teo Redding,Bowling Green,78,57,45,3,624,265,8,57.69,80.40%,8,13.9,56.7,10,152,24,53.3,5.3,112.3
2017,Corey Willis,Central Michigan,78,57,45,7,669,332,9,57.69,83.30%,8.58,14.9,66.9,15,131,24,53.3,12.3,124.4
2017,Javon Wims,Georgia,76,59,45,4,720,177,7,59.21,77.60%,9.47,16,48,14,107,36,80,6.8,110.6
2017,Thomas Hennigan,Appalachian State,72,54,45,2,585,219,7,62.5,83.30%,8.13,13,45,7,93,30,66.7,3.7,108.9
2017,Keith Kirkwood,Temple,72,54,45,3,671,197,7,62.5,86.50%,9.32,14.9,51.6,9,125,38,84.4,5.6,108
2017,Brian Williams,Louisiana-Monroe,71,50,45,3,627,295,4,63.38,90.00%,8.83,13.9,52.3,7,163,28,62.2,6,98.7
2017,De'Mornay Pierson-El,Nebraska,67,52,45,4,623,281,5,67.16,86.50%,9.3,13.8,51.9,13,121,28,62.2,7.7,109.2
2017,Allenzae Staggers,Southern Mississippi,81,50,44,1,479,231,5,54.32,91.70%,5.91,10.9,36.8,5,95,23,52.3,2,87.4
2017,Keenen Johnson,Tulsa,76,55,44,5,539,349,1,57.89,79.60%,7.09,12.3,44.9,12,149,19,43.2,9.1,73.3
2017,Ryheem Malone,Louisiana Lafayette,69,53,44,4,676,345,4,63.77,86.30%,9.8,15.4,67.6,14,129,33,75,7.5,109.3
2017,Gregory Phillips,Purdue,68,50,44,5,424,111,2,64.71,89.80%,6.24,9.6,32.6,7,68,19,43.2,10,85.7
2017,Hergy Mayala,UCONN,86,50,43,1,615,192,7,50,89.60%,7.15,14.3,61.5,8,64,23,53.5,2,81.3
2017,Devin Ross,Colorado,82,56,43,7,508,216,2,52.44,79.60%,6.2,11.8,42.3,5,68,22,51.2,12.5,54.3
2017,Spencer Tears,Northern Illinois,80,58,43,5,528,179,4,53.75,81.10%,6.6,12.3,40.6,10,98,23,53.5,8.6,65
2017,Trenton Irwin,Stanford,77,53,43,2,461,143,2,55.84,84.30%,5.99,10.7,32.9,4,48,21,48.8,3.8,66
2017,Malcolm Williams,Coastal Carolina,74,53,43,3,780,274,7,58.11,82.70%,10.54,18.1,65,2,60,31,72.1,5.7,103.4
2017,AJ Coney,Akron,72,53,43,3,551,224,3,59.72,80.80%,7.65,12.8,39.4,11,113,32,74.4,5.7,80.3
2017,Mikah Holder,San Diego State,68,56,43,5,602,160,2,63.24,80.80%,8.85,14,46.3,5,84,37,86,8.9,89.2
2017,Adonis Jennings,Temple,78,57,42,5,742,194,7,53.85,77.40%,9.51,17.7,57.1,4,90,24,57.1,8.8,100.5
2017,Brandon Powell,Florida,73,51,42,3,406,202,3,57.53,82.40%,5.56,9.7,36.9,6,78,25,59.5,5.9,81.2
2017,Jon'Vea Johnson,Toledo,73,55,42,10,689,149,5,57.53,79.20%,9.44,16.4,49.2,7,55,32,76.2,18.2,106.5
2017,Jester Weah,Pittsburgh,82,52,41,5,698,222,4,50,78.40%,8.51,17,58.2,11,163,26,63.4,9.6,85.3
2017,DaMarkus Lodge,Ole Miss,78,54,41,9,698,145,7,52.56,75.90%,8.95,17,58.2,6,53,25,61,16.7,86.4
2017,Johnathon Johnson,Missouri,75,56,41,7,724,410,6,54.67,77.40%,9.65,17.7,55.7,2,63,24,58.5,12.5,86.7
2017,Hakeem Butler,Iowa State,72,58,41,9,697,244,7,56.94,71.40%,9.68,17,53.6,13,96,28,68.3,15.5,110.7
2017,Marcel Williams,Marshall,71,51,41,4,512,195,2,57.75,80.40%,7.21,12.5,46.5,7,79,26,63.4,7.8,72
2017,Steven Mitchell Jr.,USC,70,53,41,3,644,235,4,58.57,78.80%,9.2,15.7,53.7,11,87,32,78,5.7,102.3
2017,Sam Harris,South Alabama,69,57,41,5,570,257,2,59.42,71.40%,8.26,13.9,51.8,6,117,27,65.9,8.8,83.6
2017,Olabisi Johnson,Colorado State,68,48,41,3,595,140,2,60.29,85.40%,8.75,14.5,54.1,6,77,28,68.3,6.3,98.6
2017,Christian Blake,Northern Illinois,91,48,40,3,439,118,4,43.96,88.90%,4.82,11,33.8,5,77,19,47.5,6.3,59.7
2017,Nyqwan Murray,Florida State,79,52,40,6,604,218,4,50.63,80.00%,7.65,15.1,50.3,5,43,25,62.5,11.5,66.6
2017,DJ Chark,LSU,68,47,40,3,874,184,3,58.82,87.00%,12.85,21.9,72.8,2,84,28,70,6.4,105.6
2017,Auden Tate,Florida State,67,45,40,1,548,125,10,59.7,90.90%,8.18,13.7,45.7,6,74,27,67.5,2.2,100.6
2017,Ja'Marcus Bradley,Louisiana Lafayette,82,47,39,3,475,245,2,47.56,84.40%,5.79,12.2,39.6,11,97,22,56.4,6.4,63.8
2017,D.K. Metcalf,Ole Miss,77,51,39,4,646,217,7,50.65,81.30%,8.39,16.6,53.8,8,125,25,64.1,7.8,93.3
2017,Ammon Barker,Hawaii,75,48,39,4,398,93,1,52,83.00%,5.31,10.2,33.2,8,56,23,59,8.3,60.9
2017,Josh Stewart,UTSA,72,47,39,4,518,156,3,54.17,86.40%,7.19,13.3,47.1,5,85,27,69.2,8.5,73.7
2017,Jordan Veasy,California,69,46,38,3,491,101,6,55.07,84.40%,7.12,12.9,40.9,1,25,23,60.5,6.5,100.6
2017,Tre Hartley,San Jose State,81,50,37,7,527,138,2,45.68,74.00%,6.51,14.2,43.9,1,54,19,51.4,14,44.6
2017,Kalija Lipscomb,Vanderbilt,67,49,37,5,610,246,8,55.22,76.60%,9.1,16.5,50.8,10,106,23,62.2,10.2,125.6
2017,Kendrick Edwards,Arkansas State,67,51,37,3,417,143,3,55.22,73.50%,6.22,11.3,34.8,5,48,26,70.3,5.9,76.5
2017,Tommy Sweeney,Boston College,68,43,36,5,512,304,4,52.94,85.40%,7.53,14.2,39.4,7,126,25,69.4,11.6,91.1
2017,Tyler Conklin,Central Michigan,70,45,35,5,504,175,5,50,79.10%,7.2,14.4,63,1,65,24,68.6,11.1,67.8
2017,Tyler Johnson,Minnesota,70,50,35,8,677,220,7,50,71.40%,9.67,19.3,67.7,5,82,29,82.9,16,105.5
2017,Anthony Ratliff-Williams,North Carolina,68,45,35,5,628,167,6,51.47,77.80%,9.24,17.9,52.3,11,54,26,74.3,11.1,88.4
2017,Andrew Meyer,Ohio,67,43,35,2,483,82,2,52.24,81.00%,7.21,13.8,40.3,2,39,23,65.7,4.7,79.4
2017,Andre Levrone,Virginia,76,46,34,9,689,139,7,44.74,75.60%,9.07,20.3,53,2,36,23,67.6,19.6,102.4
2017,Kobay White,Boston College,73,43,34,5,423,186,2,46.58,78.60%,5.79,12.4,32.5,4,115,19,55.9,11.6,51.3
2017,Boyd Devonte,UNLV,71,48,34,6,612,178,3,47.89,72.30%,8.62,18,55.6,4,43,25,73.5,12.5,80.3
2017,Kwadarrius Smith,Akron,68,45,34,4,732,246,7,50,79.10%,10.76,21.5,52.3,6,83,27,79.4,8.9,104.5
2017,Equanimeous St. Brown,Notre Dame,74,48,33,6,515,162,4,44.59,71.70%,6.96,15.6,39.6,5,42,22,66.7,12.5,63.7
